claim_id,npi,provider_name,specialty,state,cpt_code,cpt_desc,icd10_code,diagnosis,place_of_service,year,tot_benes,tot_srvcs,avg_submitted_chrg,avg_allowed_amt,avg_paid_amt,avg_standardized_amt,payment_to_charge_ratio,is_anomaly
A7FFBB77,2876781407,Oneal,Emergency Medicine,TX,31622,"Bronchoscopy, diagnostic",N39.0,Urinary tract infection,Outpatient Hospital,2023,211,555,4302.7,1737.06,1638.25,1586.24,0.3807,False
09CD280E,5083574757,Green,Orthopedic Surgery,WA,97110,Therapeutic exercise,E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2023,62,115,135.97,41.19,39.07,41.6,0.2873,False
0A986F6C,7802767959,Wong,Emergency Medicine,TX,99213,"Office visit - established patient, low complexity",M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2023,159,205,153.18,82.73,77.18,77.52,0.5039,False
7EBD6C45,2248425467,Abbott,Orthopedic Surgery,MA,90837,"Psychotherapy, 60 minutes",M17.11,"Primary osteoarthritis, right knee",Outpatient Hospital,2022,325,1097,161.88,53.03,48.45,50.46,0.2993,False
EA7DE7EB,9843834473,Hall,Physical Therapy,OH,43239,Upper GI endoscopy with biopsy,K21.0,GERD with esophagitis,Inpatient Hospital,2023,140,267,1410.52,719.18,608.05,621.76,0.4311,False
47009ED0,7797498169,Wagner,Radiology,FL,99232,"Subsequent hospital care, per day",K21.0,GERD with esophagitis,Emergency Dept,2020,182,371,214.28,118.07,102.28,95.51,0.4773,False
0B24E443,4406804230,Frost,General Surgery,FL,85025,Complete blood count (CBC),E11.9,Type 2 diabetes mellitus,Office,2022,359,484,42.39,21.03,16.77,16.78,0.3956,False
775BE27A,2714714654,Taylor,Internal Medicine,AZ,99223,Initial hospital care - high complexity,I25.10,Coronary artery disease,Outpatient Hospital,2023,249,555,807.85,500.65,468.38,500.49,0.5798,False
D2E5D428,7346813316,Kelly,General Surgery,WI,99291,"Critical care, first 30-74 minutes",I25.10,Coronary artery disease,Office,2022,359,502,583.97,203.74,157.65,146.59,0.27,False
45CBA022,3470369363,Clark,Radiology,WI,80053,Comprehensive metabolic panel,M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2023,337,915,79.64,38.56,33.3,36.44,0.4181,False
2EC1E4C4,5691639390,Santos,Gastroenterology,WA,36415,Routine venipuncture,K21.0,GERD with esophagitis,Outpatient Hospital,2020,36,85,38.69,13.11,11.22,12.0,0.29,False
C7F271B9,8491438149,Dorsey,General Surgery,NC,45378,"Colonoscopy, diagnostic",K21.0,GERD with esophagitis,Outpatient Hospital,2020,280,873,3269.2,1071.5,821.34,776.75,0.2512,False
9968BDCC,1123808449,Farrell,Cardiology,IL,99214,"Office visit - established patient, moderate complexity",E11.9,Type 2 diabetes mellitus,Emergency Dept,2020,360,952,337.09,212.14,171.56,164.09,0.5089,False
CF1F16D0,0598514404,Henson,Radiology,IL,27447,Total knee replacement,M54.5,Low back pain,Outpatient Hospital,2022,168,392,16639.97,7340.6,6717.3,6640.79,0.4037,False
CC07D8FD,0017832549,Perez,Neurology,WA,99214,"Office visit - established patient, moderate complexity",M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2020,416,1139,340.53,183.42,143.99,132.39,0.4228,False
251C48F6,4138219174,White,Emergency Medicine,OH,85025,Complete blood count (CBC),M17.11,"Primary osteoarthritis, right knee",Office,2021,263,286,75.84,27.05,23.33,24.54,0.3076,False
8A7B2680,1089545307,Fisher,Gastroenterology,IN,97110,Therapeutic exercise,M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2020,174,411,55.83,29.4,24.23,24.59,0.434,False
987B6BAD,0620241497,Sheppard,Emergency Medicine,NC,43239,Upper GI endoscopy with biopsy,M17.11,"Primary osteoarthritis, right knee",Outpatient Hospital,2020,487,1650,2305.53,896.86,686.95,709.8,0.298,False
4B6140E1,0020204907,Lopez,Pulmonology,TN,99213,"Office visit - established patient, low complexity",N39.0,Urinary tract infection,Emergency Dept,2021,197,321,201.83,82.75,66.21,70.11,0.328,False
528A7026,0421978532,Cruz,Neurology,WI,93306,Echocardiography with doppler,M54.5,Low back pain,Emergency Dept,2021,226,706,2042.24,833.27,632.15,666.35,0.3095,False
45221886,4210615110,Gomez,General Surgery,WI,74177,CT abdomen and pelvis with contrast,F32.1,Major depressive disorder,Inpatient Hospital,2021,142,248,3680.83,1119.96,988.31,946.77,0.2685,False
8361A839,2141072494,Wilson,General Surgery,WA,43239,Upper GI endoscopy with biopsy,F32.1,Major depressive disorder,Inpatient Hospital,2020,34,80,2959.89,1505.19,1394.16,1337.69,0.471,False
C4C67217,0514001910,Golden,Psychiatry,AZ,70553,MRI brain with contrast,E11.9,Type 2 diabetes mellitus,Office,2023,451,1322,3507.37,1664.73,1487.25,1455.75,0.424,False
0CBE7A26,3659261580,Larson,Neurology,WA,29881,Knee arthroscopy with meniscectomy,M17.11,"Primary osteoarthritis, right knee",Outpatient Hospital,2023,389,937,6988.18,3898.35,3493.96,3742.67,0.5,False
02B83B61,8729486266,Potts,Internal Medicine,NJ,97110,Therapeutic exercise,E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2022,327,551,98.03,63.72,49.36,49.49,0.5035,False
87C03E1B,5106047629,Boyd,Neurology,PA,36415,Routine venipuncture,M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2023,475,567,27.72,15.0,11.93,11.51,0.4304,False
1E844768,8587497721,Thomas,Psychiatry,IN,45378,"Colonoscopy, diagnostic",M54.5,Low back pain,Emergency Dept,2023,390,941,3038.14,1544.95,1164.37,1149.48,0.3833,False
9A827EFC,4995848718,Romero,Cardiology,VA,31622,"Bronchoscopy, diagnostic",F32.1,Major depressive disorder,Office,2021,261,695,4971.68,3133.02,2705.81,2955.16,0.5442,False
56C56C95,0990857358,Adams,Internal Medicine,NJ,99223,Initial hospital care - high complexity,I25.10,Coronary artery disease,Office,2020,326,483,765.7,274.38,210.13,196.38,0.2744,False
E10A2AEC,5599692776,Pitts,Cardiology,NJ,99291,"Critical care, first 30-74 minutes",N39.0,Urinary tract infection,Emergency Dept,2021,374,904,532.98,199.32,166.55,175.97,0.3125,False
1419F079,8368107051,Willis,Family Practice,NJ,99214,"Office visit - established patient, moderate complexity",J18.9,"Pneumonia, unspecified",Emergency Dept,2022,271,665,160.04,69.65,64.49,64.45,0.403,False
A1F1C067,8446435500,Combs,Emergency Medicine,IL,74177,CT abdomen and pelvis with contrast,J18.9,"Pneumonia, unspecified",Inpatient Hospital,2022,229,586,3598.74,1523.51,1158.18,1266.87,0.3218,False
4C9F6CFC,8012621319,Rodriguez,Orthopedic Surgery,MA,74177,CT abdomen and pelvis with contrast,F32.1,Major depressive disorder,Inpatient Hospital,2022,356,410,4553.2,2235.11,2061.15,2224.38,0.4527,False
BE4ABE33,7292536731,Hanna,Psychiatry,NC,70553,MRI brain with contrast,I10,Essential hypertension,Emergency Dept,2020,489,603,3581.98,1913.27,1487.05,1339.66,0.4151,False
71C6C74F,4629307842,Wood,Gastroenterology,NC,99223,Initial hospital care - high complexity,F32.1,Major depressive disorder,Office,2020,472,1285,546.51,226.48,185.17,173.86,0.3388,False
BF657821,4893432935,Adams,Psychiatry,AZ,80053,Comprehensive metabolic panel,I25.10,Coronary artery disease,Outpatient Hospital,2020,246,807,48.19,29.07,24.82,22.73,0.515,False
357F6642,5200924518,King,Cardiology,IN,99214,"Office visit - established patient, moderate complexity",J18.9,"Pneumonia, unspecified",Office,2023,448,1310,144.61,63.63,49.17,53.36,0.34,False
B6333A48,3177878719,Porter,Physical Therapy,IN,97110,Therapeutic exercise,M17.11,"Primary osteoarthritis, right knee",Office,2020,387,1080,68.05,23.91,20.39,19.24,0.2996,False
A94CEDBF,0646632184,Moyer,Neurology,IL,29881,Knee arthroscopy with meniscectomy,I25.10,Coronary artery disease,Inpatient Hospital,2022,95,112,4653.43,2155.55,2038.19,2056.39,0.438,False
44B16E77,8758622692,Owens,Internal Medicine,GA,43239,Upper GI endoscopy with biopsy,J18.9,"Pneumonia, unspecified",Office,2020,207,265,1147.89,431.18,378.31,406.36,0.3296,False
569C2F94,2250800191,Gibson,Emergency Medicine,CA,45378,"Colonoscopy, diagnostic",E11.9,Type 2 diabetes mellitus,Emergency Dept,2020,34,81,3301.89,1500.75,1415.53,1403.82,0.4287,False
C6D7DACE,1029859070,Munoz,Radiology,TX,80053,Comprehensive metabolic panel,J18.9,"Pneumonia, unspecified",Emergency Dept,2023,457,1230,61.39,23.69,20.07,18.76,0.3269,False
7F70A220,8999268996,Norton,Radiology,WA,74177,CT abdomen and pelvis with contrast,J18.9,"Pneumonia, unspecified",Emergency Dept,2021,107,247,4461.32,2279.07,1897.05,1738.61,0.4252,False
7E078B6B,2328678031,Sanders,Cardiology,VA,99291,"Critical care, first 30-74 minutes",I25.10,Coronary artery disease,Outpatient Hospital,2021,331,790,1028.57,428.93,384.69,353.85,0.374,False
5A061E2C,1114684505,Trevino,Pulmonology,TN,27447,Total knee replacement,E11.9,Type 2 diabetes mellitus,Emergency Dept,2020,329,1073,17650.65,5997.5,4672.11,4375.56,0.2647,False
938AEFB7,4132853543,Morris,Family Practice,IN,45378,"Colonoscopy, diagnostic",J06.9,Acute upper respiratory infection,Outpatient Hospital,2023,382,861,1504.29,488.66,384.98,372.16,0.2559,False
DAFF29A0,5564439734,Taylor,Radiology,NY,36415,Routine venipuncture,F32.1,Major depressive disorder,Outpatient Hospital,2021,217,628,36.33,21.54,20.35,21.66,0.5601,False
EEDA2CD5,8669637219,Benson,Cardiology,GA,70553,MRI brain with contrast,J18.9,"Pneumonia, unspecified",Office,2023,350,849,3165.15,1635.7,1471.89,1505.45,0.465,False
FB85BD58,0678658962,Carr,Psychiatry,WA,80053,Comprehensive metabolic panel,N39.0,Urinary tract infection,Inpatient Hospital,2020,160,412,70.62,44.12,36.48,37.88,0.5166,False
8F70226E,3716635675,Hamilton,General Surgery,VA,71046,"Chest X-ray, 2 views",N39.0,Urinary tract infection,Emergency Dept,2022,418,519,139.95,44.22,36.93,39.3,0.2639,False
D878FC56,5280245976,West,Radiology,GA,99214,"Office visit - established patient, moderate complexity",J06.9,Acute upper respiratory infection,Outpatient Hospital,2021,425,832,221.21,105.55,85.44,88.55,0.3862,False
BAF965C4,0289948241,Sanchez,Cardiology,MD,31622,"Bronchoscopy, diagnostic",K21.0,GERD with esophagitis,Inpatient Hospital,2022,410,797,2932.73,1893.25,1599.37,1485.46,0.5454,False
4FD3A061,7271326188,Carroll,General Surgery,NC,70553,MRI brain with contrast,N39.0,Urinary tract infection,Office,2020,432,833,2059.41,979.05,779.61,849.85,0.3786,False
F27B09DD,5829886655,Bowman,Emergency Medicine,TX,45378,"Colonoscopy, diagnostic",M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2022,116,242,1977.68,975.61,743.6,752.05,0.376,False
1CAE0B7C,8994477984,Chung,Pulmonology,MD,93306,Echocardiography with doppler,E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2021,438,871,1793.36,866.49,770.68,741.71,0.4297,False
F5DB3D14,1999947727,Stewart,General Surgery,WI,85025,Complete blood count (CBC),F32.1,Major depressive disorder,Office,2022,242,775,33.67,14.02,12.92,11.96,0.3837,False
A615BE13,7423603805,Strong,General Surgery,NJ,27447,Total knee replacement,M54.5,Low back pain,Outpatient Hospital,2023,241,405,15404.34,7478.8,6648.98,7237.12,0.4316,False
4A9AF2C5,9665281208,Brown,Cardiology,PA,99232,"Subsequent hospital care, per day",K21.0,GERD with esophagitis,Emergency Dept,2020,465,1226,127.9,61.62,50.89,51.35,0.3979,False
69FAB847,2260046524,Hall,Family Practice,MA,85025,Complete blood count (CBC),N39.0,Urinary tract infection,Outpatient Hospital,2023,327,541,25.02,8.79,6.83,6.25,0.273,False
9193C23A,0468478600,Smith,General Surgery,PA,99291,"Critical care, first 30-74 minutes",K21.0,GERD with esophagitis,Outpatient Hospital,2021,255,486,993.39,346.22,303.02,286.59,0.305,False
A4B37E38,2092120461,Baker,General Surgery,WI,31622,"Bronchoscopy, diagnostic",I10,Essential hypertension,Emergency Dept,2022,296,557,4531.28,2337.52,1923.68,1886.76,0.4245,False
A3CA68EB,3330427578,Aguilar,Family Practice,NJ,97110,Therapeutic exercise,E11.9,Type 2 diabetes mellitus,Office,2020,91,289,101.04,61.64,48.26,50.61,0.4776,False
8B58650A,1582160274,Scott,Gastroenterology,CA,99223,Initial hospital care - high complexity,F32.1,Major depressive disorder,Outpatient Hospital,2020,456,760,649.62,252.6,208.9,206.08,0.3216,False
954A3CFF,6044865347,Fuentes,Gastroenterology,GA,99213,"Office visit - established patient, low complexity",F32.1,Major depressive disorder,Emergency Dept,2021,432,931,106.35,53.27,49.06,52.55,0.4613,False
5420CEFA,0273433566,Welch,Family Practice,NY,99232,"Subsequent hospital care, per day",J06.9,Acute upper respiratory infection,Inpatient Hospital,2021,485,1128,205.27,131.62,112.54,114.13,0.5483,False
2279EFA0,9896102048,Weeks,Internal Medicine,MD,27447,Total knee replacement,E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2021,329,374,24479.04,10534.03,8801.75,9146.87,0.3596,False
3BA21304,0071506431,Harrington,Physical Therapy,MD,71046,"Chest X-ray, 2 views",M54.5,Low back pain,Outpatient Hospital,2023,452,473,100.75,59.22,56.1,58.8,0.5568,False
43F30284,6709981538,Banks,Internal Medicine,MA,85025,Complete blood count (CBC),N39.0,Urinary tract infection,Emergency Dept,2021,56,189,49.95,17.9,13.87,14.81,0.2777,False
5C488B5E,9543261904,Jones,Physical Therapy,TN,99285,Emergency dept visit - high complexity,J18.9,"Pneumonia, unspecified",Outpatient Hospital,2020,395,414,1690.39,691.83,611.15,613.58,0.3615,False
7E4AD9C5,6302220861,Morrison,Emergency Medicine,MI,90837,"Psychotherapy, 60 minutes",K21.0,GERD with esophagitis,Outpatient Hospital,2020,59,199,181.39,74.12,63.32,64.62,0.3491,False
AC792808,4844238146,Campbell,Pulmonology,NY,99285,Emergency dept visit - high complexity,K21.0,GERD with esophagitis,Inpatient Hospital,2021,62,73,1033.63,376.09,322.51,352.17,0.312,False
327FE9EC,5130424257,Flores,Psychiatry,TX,71046,"Chest X-ray, 2 views",E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2021,411,946,98.44,44.48,40.71,38.62,0.4136,False
B446CEE1,5444976982,Charles,Neurology,VA,99213,"Office visit - established patient, low complexity",I25.10,Coronary artery disease,Office,2023,320,1106,84.09,40.73,33.47,33.06,0.398,False
FB5128D9,8317118667,Thompson,Cardiology,MA,45378,"Colonoscopy, diagnostic",N39.0,Urinary tract infection,Emergency Dept,2022,155,286,1127.64,691.81,548.61,512.43,0.4865,False
BD3C0B0F,8170351805,Kelley,Cardiology,FL,29881,Knee arthroscopy with meniscectomy,F32.1,Major depressive disorder,Office,2022,482,1298,6422.02,3166.53,2897.77,2892.67,0.4512,False
2904DA15,0934425692,Moore,Neurology,MD,71046,"Chest X-ray, 2 views",N39.0,Urinary tract infection,Inpatient Hospital,2021,323,520,164.4,54.94,43.94,48.25,0.2673,False
5CED45E7,0099452562,Kennedy,Emergency Medicine,IN,99214,"Office visit - established patient, moderate complexity",K21.0,GERD with esophagitis,Outpatient Hospital,2022,121,407,249.39,110.12,90.97,93.94,0.3648,False
CE7D7E92,3801423244,Curry,Emergency Medicine,WI,36415,Routine venipuncture,J06.9,Acute upper respiratory infection,Emergency Dept,2021,383,1224,29.57,18.64,15.23,14.71,0.515,False
45AC6525,4506327669,Lewis,Emergency Medicine,TX,99214,"Office visit - established patient, moderate complexity",M54.5,Low back pain,Inpatient Hospital,2022,358,1079,154.17,51.2,41.88,38.17,0.2716,False
01DE4447,9116088039,Delgado,Cardiology,FL,70553,MRI brain with contrast,I10,Essential hypertension,Office,2021,197,329,3276.37,1740.82,1510.35,1469.65,0.461,False
1CBF00B2,5158107543,Hernandez,Gastroenterology,TN,85025,Complete blood count (CBC),J06.9,Acute upper respiratory infection,Inpatient Hospital,2021,422,931,60.17,29.9,28.16,26.48,0.468,False
37C8B7E0,7625863262,Ball,Orthopedic Surgery,MO,99232,"Subsequent hospital care, per day",J06.9,Acute upper respiratory infection,Inpatient Hospital,2020,14,36,298.17,105.93,85.6,92.72,0.2871,False
811EF2AE,0749872703,Jones,Internal Medicine,WI,85025,Complete blood count (CBC),M54.5,Low back pain,Office,2022,327,1090,77.55,37.25,32.82,35.4,0.4232,False
2B0EEE7A,2086276415,Hutchinson,Radiology,MA,99214,"Office visit - established patient, moderate complexity",J18.9,"Pneumonia, unspecified",Office,2021,60,179,236.57,115.63,96.11,96.72,0.4063,False
E9ED14AF,8096020536,Wallace,Physical Therapy,WI,99285,Emergency dept visit - high complexity,J18.9,"Pneumonia, unspecified",Inpatient Hospital,2023,268,352,1641.66,822.85,745.31,759.15,0.454,False
6D4F3F3F,7278837629,Johnson,Internal Medicine,IN,99285,Emergency dept visit - high complexity,M54.5,Low back pain,Inpatient Hospital,2022,326,409,1180.58,380.04,341.47,351.56,0.2892,False
E2B6D189,8128955391,Miranda,Family Practice,FL,45378,"Colonoscopy, diagnostic",I10,Essential hypertension,Inpatient Hospital,2020,300,544,1427.68,513.06,386.78,386.97,0.2709,False
C34A6FF9,4109209185,Weber,Family Practice,IN,70553,MRI brain with contrast,I25.10,Coronary artery disease,Emergency Dept,2023,229,326,3481.23,1880.89,1724.09,1801.28,0.4953,False
EF4D457B,6135158452,Lopez,Gastroenterology,MA,99213,"Office visit - established patient, low complexity",M54.5,Low back pain,Outpatient Hospital,2023,9,26,123.16,74.05,69.13,72.09,0.5613,False
A0020365,2414185787,James,Pulmonology,VA,85025,Complete blood count (CBC),K21.0,GERD with esophagitis,Emergency Dept,2021,409,733,73.36,34.4,30.24,29.18,0.4122,False
BC916797,7643816155,Pena,Pulmonology,AZ,99223,Initial hospital care - high complexity,K21.0,GERD with esophagitis,Inpatient Hospital,2023,257,480,668.21,291.67,271.14,282.1,0.4058,False
1E17A241,2359795060,Moreno,Pulmonology,CA,99213,"Office visit - established patient, low complexity",N39.0,Urinary tract infection,Inpatient Hospital,2022,76,120,169.89,106.47,83.11,85.63,0.4892,False
A40FE6D3,2174798846,Bryan,Psychiatry,AZ,99223,Initial hospital care - high complexity,M54.5,Low back pain,Outpatient Hospital,2022,52,126,539.7,275.72,221.53,238.33,0.4105,False
39C88393,0806299217,Leon,Cardiology,TN,99213,"Office visit - established patient, low complexity",I10,Essential hypertension,Outpatient Hospital,2022,386,910,230.38,103.69,79.44,81.78,0.3448,False
CC85EA58,7776223168,Moreno,Orthopedic Surgery,TN,85025,Complete blood count (CBC),E11.9,Type 2 diabetes mellitus,Inpatient Hospital,2020,49,83,37.79,18.04,17.1,17.98,0.4525,False
C263BDD8,6399883192,Garcia,Physical Therapy,MA,99285,Emergency dept visit - high complexity,K21.0,GERD with esophagitis,Inpatient Hospital,2022,141,172,1365.59,741.7,674.95,734.09,0.4943,False
7B7799FC,2839910440,Taylor,Emergency Medicine,MO,99213,"Office visit - established patient, low complexity",N39.0,Urinary tract infection,Emergency Dept,2021,182,619,80.25,28.81,26.72,25.96,0.333,False
1A533996,6834799100,Coffey,Internal Medicine,MO,99232,"Subsequent hospital care, per day",M17.11,"Primary osteoarthritis, right knee",Office,2023,382,532,271.09,115.15,89.1,97.41,0.3287,False
0A8D1996,6009715842,Garza,Family Practice,MD,99213,"Office visit - established patient, low complexity",I25.10,Coronary artery disease,Office,2021,194,594,244.89,94.28,71.71,71.24,0.2928,False
2340D454,9919753891,Smith,General Surgery,AZ,71046,"Chest X-ray, 2 views",J06.9,Acute upper respiratory infection,Emergency Dept,2021,166,190,107.65,44.25,33.35,30.44,0.3098,False
6FA03E20,5943140393,Zimmerman,Orthopedic Surgery,NC,97110,Therapeutic exercise,I25.10,Coronary artery disease,Outpatient Hospital,2021,245,838,97.51,50.73,43.0,43.63,0.441,False
B07F73A0,4841912450,Lee,Gastroenterology,NY,70553,MRI brain with contrast,F32.1,Major depressive disorder,Outpatient Hospital,2022,446,1299,1389.59,778.82,627.86,645.01,0.4518,False
2DB1460E,1794276449,French,Gastroenterology,MI,99223,Initial hospital care - high complexity,I10,Essential hypertension,Outpatient Hospital,2023,263,661,831.07,442.16,381.34,366.38,0.4589,False
317E98C8,5836637447,Rodriguez,Neurology,PA,29881,Knee arthroscopy with meniscectomy,M17.11,"Primary osteoarthritis, right knee",Outpatient Hospital,2022,122,170,5869.2,2055.14,1897.14,2025.9,0.3232,False
